"","ID","param","mean","pc2.5","pc97.5","overlap0","gel"
"beta0",1,"beta0",19.9198692442784,18.0046586867471,21.8572137058926,FALSE,1.00000770665757
"beta11",1,"beta1",3.71125641218698,2.09386442088495,5.30163334422504,FALSE,0.999909405155886
"beta12",2,"beta1",3.38096709997269,1.14506516611761,5.34250886536685,FALSE,0.999957834350807
"beta13",3,"beta1",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"beta14",4,"beta1",3.88910560526558,2.38906495579863,5.39949620388801,FALSE,1.00070420394914
"beta15",5,"beta1",9.02275188372933,5.4546965166351,12.6041017045628,FALSE,1.00005731060183
"beta1a1",1,"beta1a",0.705670918296269,-0.593351680115017,1.8638639021251,TRUE,1.00004866317272
"beta1a2",2,"beta1a",-2.84806640206472,-4.31483957218318,-1.57135294362022,FALSE,1.00013484626628
"beta21",1,"beta2",-2.12042678215772,-4.96212432151951,1.13385206409411,TRUE,1.00002445884541
"beta22",2,"beta2",1.39991984946105,-0.1689548249637,3.0259299133541,TRUE,1.00034071534541
"beta23",3,"beta2",1.47143804583247,-0.868749407201279,3.79330648380293,TRUE,0.99997696700217
"beta24",4,"beta2",2.91006037558461,1.65749998570326,4.13824209271258,FALSE,1.00007242118327
"beta25",5,"beta2",-8.19322211668235,-12.3524160247755,-3.94540573147631,FALSE,0.999898635257358
"beta26",6,"beta2",0.925768717731897,-1.22151910788145,3.06249809048121,TRUE,1.00020822806325
"dYdX1",1,"dYdX",NA,NA,NA,NA,NA
"dYdX2",2,"dYdX",NA,NA,NA,NA,NA
"dYdX3",3,"dYdX",NA,NA,NA,NA,NA
"dYdX4",4,"dYdX",NA,NA,NA,NA,NA
"dYdX5",5,"dYdX",NA,NA,NA,NA,NA
"dYdX6",6,"dYdX",NA,NA,NA,NA,NA
"dYdX7",7,"dYdX",NA,NA,NA,NA,NA
"dYdX8",8,"dYdX",NA,NA,NA,NA,NA
"dYdX9",9,"dYdX",NA,NA,NA,NA,NA
"dYdX10",10,"dYdX",NA,NA,NA,NA,NA
"dYdX11",11,"dYdX",7.48657512932443,1.95601736215008,12.5099232316759,FALSE,0.99991672109346
"dYdX12",12,"dYdX",7.3511723602638,2.09063888809153,12.164953245158,FALSE,0.999924709576429
"dYdX13",13,"dYdX",7.34612603169925,2.16619210627213,12.1335168732706,FALSE,0.999929155394079
"dYdX14",14,"dYdX",7.30387221078623,2.22889761403308,12.0081501522573,FALSE,0.999931568201848
"dYdX15",15,"dYdX",7.23942876803646,2.2849376954306,11.8533054482159,FALSE,0.999930743891534
"dYdX16",16,"dYdX",7.03115634879386,2.41067975282259,11.3337003382693,FALSE,0.999922745006055
"dYdX17",17,"dYdX",6.93557281892746,2.49632695886793,11.0587923440965,FALSE,0.999924101231387
"dYdX18",18,"dYdX",7.03425704891251,2.54231928505806,11.2394428386214,FALSE,0.999933041313554
"dYdX19",19,"dYdX",7.05835183293801,2.55001506270632,11.2726473782474,FALSE,0.999931950516831
"dYdX20",20,"dYdX",6.99587701884957,2.59174087303159,11.1127451554269,FALSE,0.999927402445006
"dYdX21",21,"dYdX",6.84182478835015,2.66923624758623,10.7285759255481,FALSE,0.999921423525934
"dYdX22",22,"dYdX",6.92097182560862,2.67342025164616,10.8990725587177,FALSE,0.999934450292371
"dYdX23",23,"dYdX",6.92883030380255,2.67875703444388,10.9190919300477,FALSE,0.999929906205645
"dYdX24",24,"dYdX",6.9902864478976,2.66801068798194,11.0649814106998,FALSE,0.999935539124596
"dYdX25",25,"dYdX",7.01339654388437,2.63790089288801,11.1327274361011,FALSE,0.999934247945061
"dYdX26",26,"dYdX",7.02801975038059,2.60650671897176,11.182165607158,FALSE,0.999935543132799
"dYdX27",27,"dYdX",7.66712578714045,1.93519132565371,13.0096385717589,FALSE,0.999942027944959
"dYdX28",28,"dYdX",7.59234447910988,1.9762375038068,12.819274239595,FALSE,0.999939493774219
"dYdX29",29,"dYdX",7.53576362742569,2.00825584238357,12.6871910587557,FALSE,0.99993805265043
"dYdX30",30,"dYdX",7.48321630773479,2.02645660981793,12.5576475234254,FALSE,0.999936304988072
"dYdX31",31,"dYdX",7.53294086417197,2.03530702868282,12.6567921221018,FALSE,0.999940244393129
"dYdX32",32,"dYdX",7.56652277029044,2.03702800453025,12.7240616274113,FALSE,0.999942208101236
"dYdX33",33,"dYdX",7.53280099795585,2.07018648996812,12.6364223180278,FALSE,0.999940991939997
"dYdX34",34,"dYdX",7.53048077369622,2.11537754790526,12.6289682857121,FALSE,0.999944132112415
"dYdX35",35,"dYdX",7.52339692340358,2.10966403618619,12.6062310044932,FALSE,0.999940749430592
"dYdX36",36,"dYdX",7.58642903471601,2.09720588493209,12.7568394246999,FALSE,0.999945255171521
"dYdX37",37,"dYdX",7.49212631479349,2.09958368045234,12.5262877301689,FALSE,0.999934907249771
"dYdX38",38,"dYdX",7.46135031829765,2.11702111514766,12.4550397561723,FALSE,0.999938357196174
"dYdX39",39,"dYdX",7.40146876887201,2.15936817882552,12.2976612571101,FALSE,0.99993452693697
"dYdX40",40,"dYdX",7.47328578632603,2.14358520718026,12.4693697270691,FALSE,0.999941243943996
"dYdX41",41,"dYdX",7.498672114799,2.13495906655652,12.5385217774544,FALSE,0.999941308894218
"dYdX42",42,"dYdX",7.42526113001857,2.16534674954568,12.353517463341,FALSE,0.999935454223497
"dYdX43",43,"dYdX",7.57668306158755,2.15507167524196,12.7421106723254,FALSE,0.999949662570675
"dYdX44",44,"dYdX",7.71662980380851,2.11114324126362,13.0667106935794,FALSE,0.999948246336026
"dYdX45",45,"dYdX",7.85426089770304,1.73074668993184,13.5369997431048,FALSE,0.999941063385253
"dYdX46",46,"dYdX",7.79689876572171,1.76788976009994,13.3833016977772,FALSE,0.999941127138699
"dYdX47",47,"dYdX",7.69701755249877,1.80806697962226,13.1714159994721,FALSE,0.99993844946612
"dYdX48",48,"dYdX",7.59488909605352,1.85062859441337,12.9248208251569,FALSE,0.999937460191606
"dYdX49",49,"dYdX",7.6222703108363,1.89573536635719,12.9876654433125,FALSE,0.999944188358481
"dYdX50",50,"dYdX",7.68782632652594,1.90499085108499,13.1164882146563,FALSE,0.999945914770579
"dYdX51",51,"dYdX",7.65660093301075,1.93760281998865,13.022858065922,FALSE,0.999939354083183
"dYdX52",52,"dYdX",7.67603783300307,1.95093750635176,13.016878671066,FALSE,0.999939909647576
"dYdX53",53,"dYdX",7.65546957523311,1.96645541518925,12.9590031499462,FALSE,0.999940195931525
"dYdX54",54,"dYdX",7.64549193150461,1.97412392549157,12.9373196671317,FALSE,0.999939678362571
"dYdX55",55,"dYdX",7.55314253413892,2.01772045916137,12.718282641639,FALSE,0.999935271546818
"dYdX56",56,"dYdX",7.46968540361832,2.03854739136142,12.5300440602869,FALSE,0.999932609598521
"dYdX57",57,"dYdX",7.46123463917067,2.07402253043086,12.4998044424075,FALSE,0.999936433257791
"dYdX58",58,"dYdX",7.38630926892457,2.12872276031986,12.3301605312417,FALSE,0.99993273379524
"dYdX59",59,"dYdX",7.36013400264372,2.14424208809748,12.2616913945522,FALSE,0.999933307055619
"dYdX60",60,"dYdX",7.10130663155426,2.25514369897882,11.6277873252315,FALSE,0.999922673929127
"dYdX61",61,"dYdX",7.17837073153982,2.25341318272904,11.8046107584522,FALSE,0.999933223520689
"dYdX62",62,"dYdX",7.13940767748535,2.27474557943835,11.7096281419836,FALSE,0.999930601803589
"dYdX63",63,"dYdX",8.30087630995406,1.36108738630622,14.747897663247,FALSE,0.999949853602859
"dYdX64",64,"dYdX",7.96895915063424,1.49789380008219,13.9444885889692,FALSE,0.999940037684467
"dYdX65",65,"dYdX",7.75275899627621,1.61686039571429,13.4112732995625,FALSE,0.999936664058715
"dYdX66",66,"dYdX",7.59608522738297,1.7187730287167,13.0165016734043,FALSE,0.999935318347478
"dYdX67",67,"dYdX",7.47747009889155,1.78446841915123,12.7201264823398,FALSE,0.999933713259646
"dYdX68",68,"dYdX",7.45724723769711,1.86728925129397,12.6748178839905,FALSE,0.999941026302893
"dYdX69",69,"dYdX",7.44909725772214,1.90848199310868,12.6472653049718,FALSE,0.999942089968478
"dYdX70",70,"dYdX",7.39296107791405,1.96437190017581,12.5143063419909,FALSE,0.999939624603121
"dYdX71",71,"dYdX",7.32208389070348,1.9771758920205,12.3292367581383,FALSE,0.99993646618587
"dYdX72",72,"dYdX",7.3063839842023,2.00268730827676,12.2871006946207,FALSE,0.999939443813269
"dYdX73",73,"dYdX",7.290490197516,2.01668335443464,12.2446563516249,FALSE,0.999937773717105
"dYdX74",74,"dYdX",7.24586587275195,2.06246523343592,12.1281360670189,FALSE,0.999938316875631
"dYdX75",75,"dYdX",7.15271823423655,2.11397771103099,11.8903639893103,FALSE,0.999934590308196
"dYdX76",76,"dYdX",7.09163542640903,2.15284019712316,11.7284970171026,FALSE,0.999933656271675
"dYdX77",77,"dYdX",7.06583807729797,2.16411127686168,11.6653451994033,FALSE,0.999934013187794
"dYdX78",78,"dYdX",7.02659710640802,2.18554215963212,11.5681302348253,FALSE,0.999932484431072
"dYdX79",79,"dYdX",7.01396802275123,2.20096384211919,11.5374245831568,FALSE,0.99993447483285
"dYdX80",80,"dYdX",6.87662754771043,2.27075457767475,11.2003884469517,FALSE,0.999929661141382
"dYdX81",81,"dYdX",7.57764237426159,1.78283413890181,12.9789535523561,FALSE,0.999934209339209
"dYdX82",82,"dYdX",7.22282939452472,1.9180379646192,12.1167147545903,FALSE,0.999919547505467
"dYdX83",83,"dYdX",6.66320599446574,2.14216308724419,10.7640903898085,FALSE,0.999895926709014
"dYdX84",84,"dYdX",6.47418310295778,2.27119627864203,10.286200061299,FALSE,0.999900109958895
"dYdX85",85,"dYdX",6.23945387342766,2.4641296787934,9.68684708031989,FALSE,0.999897916384933
"dYdX86",86,"dYdX",6.18324733372868,2.56748108778886,9.49025568769982,FALSE,0.999902391821841
"dYdX87",87,"dYdX",6.0895436901541,2.65314096579506,9.24305054992941,FALSE,0.999905711125873
"dYdX88",88,"dYdX",5.9400585455273,2.77936432893052,8.89618325880373,FALSE,0.999910195297057
"dYdX89",89,"dYdX",5.83344133568173,2.85249035203121,8.61230561785807,FALSE,0.999916637619717
"dYdX90",90,"dYdX",5.75345227531472,2.90353282846623,8.43430985633756,FALSE,0.999921227234595
"dYdX91",91,"dYdX",5.71069198363643,2.95416585592407,8.33369945729666,FALSE,0.999927954200606
"dYdX92",92,"dYdX",5.70849097595925,2.99364854567651,8.30013615901409,FALSE,0.9999379991496
"dYdX93",93,"dYdX",5.65378924617837,3.01546862446529,8.15235650281148,FALSE,0.999948591766807
"dYdX94",94,"dYdX",5.59540157850309,3.07103795610901,8.01196216772846,FALSE,0.999960969635878
"dYdX95",95,"dYdX",5.61292756650138,3.09594935997857,8.04495005797002,FALSE,0.999968752265048
"dYdX96",96,"dYdX",5.5357226131294,3.1263342898157,7.87730237671918,FALSE,0.999977215501665
"dYdX97",97,"dYdX",5.46521584578947,3.13873816489625,7.72400621177694,FALSE,0.999986038280649
"dYdX98",98,"dYdX",5.48043701206551,3.13415947633544,7.76764989820769,FALSE,0.999987783923015
"dYdX99",99,"dYdX",7.5156100518492,1.85147465085235,12.7812011141902,FALSE,0.999931737189107
"dYdX100",100,"dYdX",7.03700929447881,2.02210440746881,11.6266901748698,FALSE,0.99990855191691
"dYdX101",101,"dYdX",6.87248821069542,2.13503400994949,11.1991993513734,FALSE,0.999915360110617
"dYdX102",102,"dYdX",6.71181872775738,2.27086518101131,10.7634999222817,FALSE,0.999911246123224
"dYdX103",103,"dYdX",6.4743732071093,2.41914505395161,10.1693012286666,FALSE,0.99990508934358
"dYdX104",104,"dYdX",6.10567693349288,2.62061171926435,9.30075446434885,FALSE,0.999895086473374
"dYdX105",105,"dYdX",5.85877292905381,2.74036665474837,8.72069322241723,FALSE,0.999898438716879
"dYdX106",106,"dYdX",5.71719895469929,2.84353024482743,8.40274443481568,FALSE,0.999904046636659
"dYdX107",107,"dYdX",5.57768228753819,2.93719936600172,8.07871993226198,FALSE,0.999914437106391
"dYdX108",108,"dYdX",5.46575100180727,3.00076378876628,7.80963142792213,FALSE,0.999935415128749
"dYdX109",109,"dYdX",5.35991883130747,3.05885752739134,7.56160878641893,FALSE,0.999960758258646
"dYdX110",110,"dYdX",5.23269460442425,3.11494558560496,7.27235163867299,FALSE,0.99999093812783
"dYdX111",111,"dYdX",5.1247273041076,3.15638121435179,7.04592017147965,FALSE,1.00002284146821
"dYdX112",112,"dYdX",5.05609429646002,3.15349315515612,6.90495154635259,FALSE,1.00004636351071
"dYdX113",113,"dYdX",5.02427737303009,3.13956321455647,6.85858876853267,FALSE,1.00005038902351
"dYdX114",114,"dYdX",5.00721303539141,3.1479114283176,6.81888478070063,FALSE,1.00005420702307
"dYdX115",115,"dYdX",4.99422103521939,3.14402773002219,6.80097905317281,FALSE,1.00006439130449
"dYdX116",116,"dYdX",4.954123753132,3.1492918368985,6.73005573222671,FALSE,1.00007486276442
"dYdX117",117,"dYdX",6.88323510514714,2.09685282433609,11.2562312130036,FALSE,0.999911546523992
"dYdX118",118,"dYdX",6.58150584233623,2.20948570584567,10.5483845956768,FALSE,0.99990228437311
"dYdX119",119,"dYdX",6.3615478351484,2.33652304086173,10.0205883614513,FALSE,0.999902470078317
"dYdX120",120,"dYdX",6.08360452893963,2.51269323514958,9.34995693679219,FALSE,0.999895696088901
"dYdX121",121,"dYdX",5.78921476875215,2.66578159976217,8.65368260778842,FALSE,0.999899467911035
"dYdX122",122,"dYdX",5.54124058784093,2.78013326742737,8.124741302388,FALSE,0.999909075037118
"dYdX123",123,"dYdX",5.32570420126958,2.85515770280902,7.63851297914467,FALSE,0.999925189216485
"dYdX124",124,"dYdX",5.13796426656367,2.95169132244059,7.21486618725391,FALSE,0.999951515229834
"dYdX125",125,"dYdX",5.04326044674491,2.99125863505838,7.02107020389377,FALSE,0.999985715163551
"dYdX126",126,"dYdX",4.99575093338841,3.02978090806174,6.90132382413382,FALSE,1.0000113999131
"dYdX127",127,"dYdX",4.96558976520001,3.04981444680761,6.82566489175512,FALSE,1.00003447642147
"dYdX128",128,"dYdX",4.89319397365047,3.05803463650769,6.69091485997843,FALSE,1.00005627554782
"dYdX129",129,"dYdX",4.88115495750048,3.05374672334271,6.66185920821895,FALSE,1.00006123846206
"dYdX130",130,"dYdX",4.86287901483944,3.05949899638124,6.6321755116097,FALSE,1.00007221015004
"dYdX131",131,"dYdX",4.76556564274973,3.07112185161137,6.45389886558892,FALSE,1.00008689045953
"dYdX132",132,"dYdX",4.79141201188784,3.07675361973859,6.48600248192906,FALSE,1.0000982213046
"dYdX133",133,"dYdX",4.79191415802204,3.07505412477375,6.49487531436228,FALSE,1.00010402402505
"dYdX134",134,"dYdX",4.79710133558144,3.06727293664247,6.50294735576063,FALSE,1.00010476330586
"dYdX135",135,"dYdX",4.82560887850711,3.06011160100249,6.56565445069444,FALSE,1.00010788478636
"dYdX136",136,"dYdX",6.20274410937588,2.32034610450036,9.79196528047644,FALSE,0.999902674512435
"dYdX137",137,"dYdX",5.78915626670144,2.4364452003193,8.84644736251803,FALSE,0.999896992405963
"dYdX138",138,"dYdX",5.45087113512348,2.5404273566489,8.11278351767787,FALSE,0.99989675349018
"dYdX139",139,"dYdX",5.41245485200695,2.87933789942022,7.73817685122202,FALSE,0.999918473925139
"dYdX140",140,"dYdX",5.20869482624162,3.06462554438575,7.24116077658113,FALSE,0.999988599706551
"dYdX141",141,"dYdX",5.0186631876671,3.12675727420791,6.86082591049257,FALSE,1.00005329452259
"dYdX142",142,"dYdX",4.87789715049921,3.13490046700952,6.60588312526336,FALSE,1.00009747833394
"dYdX143",143,"dYdX",4.87474173873612,3.12191943703013,6.6057255216236,FALSE,1.00009273081481
"dYdX144",144,"dYdX",4.84263536795781,3.12873085874778,6.52410788350299,FALSE,1.00007330579581
"dYdX145",145,"dYdX",4.8652892256811,3.15479280844458,6.52912495006921,FALSE,1.00007477787157
"dYdX146",146,"dYdX",4.78351887273697,3.11141002922007,6.40577344063146,FALSE,1.00007401082129
"dYdX147",147,"dYdX",4.72046034093829,3.09012834064577,6.31790504442406,FALSE,1.00006484184736
"dYdX148",148,"dYdX",4.66550142025541,3.04005681890971,6.26680204404814,FALSE,1.00007090494966
"dYdX149",149,"dYdX",4.60715757368281,2.99935557019464,6.19278955088007,FALSE,1.00006123614844
"dYdX150",150,"dYdX",4.56810687100284,2.96682939488521,6.13839290569942,FALSE,1.00005479411697
"dYdX151",151,"dYdX",4.5398943383124,2.94965389506594,6.09814206895189,FALSE,1.00004231555828
"dYdX152",152,"dYdX",4.53315923566367,2.95375963981313,6.0870454096991,FALSE,1.00005405257954
"dYdX153",153,"dYdX",4.52486865360762,2.94842296823779,6.07546570840817,FALSE,1.0000532706221
"dYdX154",154,"dYdX",4.50684241853676,2.95243261247311,6.04661821606201,FALSE,1.00005260206797
"dYdX155",155,"dYdX",6.0778647661769,2.73977542182181,9.11652122158337,FALSE,0.999897485775138
"dYdX156",156,"dYdX",5.62600514522582,2.84435179141489,8.20477321950603,FALSE,0.999900704751309
"dYdX157",157,"dYdX",5.38242154639562,2.92580285202415,7.69058645226933,FALSE,0.999919801819758
"dYdX158",158,"dYdX",5.16051091545858,2.99123622094539,7.22802252031279,FALSE,0.999958929580206
"dYdX159",159,"dYdX",4.91966176011765,3.038391142057,6.77665020624896,FALSE,1.00002506517196
"dYdX160",160,"dYdX",4.69630070712438,2.97765631314178,6.38596054952933,FALSE,1.00008192470182
"dYdX161",161,"dYdX",4.41358619009029,2.7477385547399,6.03806124769547,FALSE,1.00012187961173
"dYdX162",162,"dYdX",4.21582123499958,2.54142210401731,5.80987723731059,FALSE,1.00009895712526
"dYdX163",163,"dYdX",4.20067955870236,2.54620323351038,5.77856106349156,FALSE,1.00009174320204
"dYdX164",164,"dYdX",4.23614045041189,2.62160519537651,5.79876556347547,FALSE,1.00006398575308
"dYdX165",165,"dYdX",4.26337340226379,2.69178996471379,5.80890258609846,FALSE,1.00006423548643
"dYdX166",166,"dYdX",4.29781396821164,2.73779193540933,5.83617228097304,FALSE,1.00007062578865
"dYdX167",167,"dYdX",4.26505514464269,2.72221619902509,5.7872036212773,FALSE,1.0000565285338
"dYdX168",168,"dYdX",4.29024321544523,2.73639989902264,5.80608020868456,FALSE,1.00008091993515
"dYdX169",169,"dYdX",4.34801016600663,2.76078071586359,5.88846712685327,FALSE,1.00009841614343
"dYdX170",170,"dYdX",4.33386493271239,2.75321898841601,5.87963627575877,FALSE,1.00008608019298
"dYdX171",171,"dYdX",4.33980829611008,2.76224839544743,5.87730489776103,FALSE,1.0000925492814
"dYdX172",172,"dYdX",4.28190745979501,2.73705014276681,5.78831977765924,FALSE,1.0000888423545
"dYdX173",173,"dYdX",4.25929421753947,2.72597348026618,5.75190663441043,FALSE,1.00009876008295
"dYdX174",174,"dYdX",5.95664333927654,2.41039267994596,9.23943552668865,FALSE,0.999904479941495
"dYdX175",175,"dYdX",5.49128906887724,2.51791690565155,8.22547070853241,FALSE,0.999904045010277
"dYdX176",176,"dYdX",5.28202509105876,2.57340091718711,7.79466779798294,FALSE,0.999910485736549
"dYdX177",177,"dYdX",5.0358085751409,2.68378664798026,7.26704452371791,FALSE,0.999931243732038
"dYdX178",178,"dYdX",4.87788560176094,2.75354592588162,6.91994152518782,FALSE,0.999970667621039
"dYdX179",179,"dYdX",4.66265177776418,2.82542402987274,6.48149375228309,FALSE,1.00002559848656
"dYdX180",180,"dYdX",4.40465988979826,2.74039746079567,6.05424280544359,FALSE,1.00006626286724
"dYdX181",181,"dYdX",4.23444926322987,2.63939807534908,5.8099717932539,FALSE,1.00009656210518
"dYdX182",182,"dYdX",4.15923425216884,2.59082508482874,5.69114235370357,FALSE,1.00008426264047
"dYdX183",183,"dYdX",4.02903981804452,2.48725981894526,5.51880851183848,FALSE,1.00007409891813
"dYdX184",184,"dYdX",3.98914339159409,2.4630139443247,5.47204746654865,FALSE,1.00008637738498
"dYdX185",185,"dYdX",3.9931012583903,2.47466728119769,5.46301860419635,FALSE,1.00007906698689
"dYdX186",186,"dYdX",4.03141060831677,2.51692801444124,5.50528003407522,FALSE,1.00010682881751
"dYdX187",187,"dYdX",4.09547907522365,2.56274541015085,5.60508181034532,FALSE,1.00011376022735
"dYdX188",188,"dYdX",4.14573266280145,2.60910375218181,5.66992238001289,FALSE,1.00011546849596
"dYdX189",189,"dYdX",4.08430568559283,2.57221816877214,5.57159636871124,FALSE,1.00011854957911
"dYdX190",190,"dYdX",4.11442301299524,2.56317231671836,5.63471079895442,FALSE,1.00014713783633
"dYdX191",191,"dYdX",4.09128556295368,2.55000922503617,5.59417785322704,FALSE,1.00014187669361
"dYdX192",192,"dYdX",3.9761114726702,2.50972661543259,5.41073618124196,FALSE,1.00011706962172
"dYdX193",193,"dYdX",5.84153258250144,1.95463508635067,9.41064480719255,FALSE,0.999917170222655
"dYdX194",194,"dYdX",5.37445722279319,2.11588348136017,8.4064661435462,FALSE,0.999908380477131
"dYdX195",195,"dYdX",5.0063972879061,2.19643356763224,7.61416433381362,FALSE,0.999911583383151
"dYdX196",196,"dYdX",4.81815279445955,2.28373890817057,7.19366708004932,FALSE,0.999924154445096
"dYdX197",197,"dYdX",4.6595094792096,2.38835567030178,6.85133756831034,FALSE,0.999940508294414
"dYdX198",198,"dYdX",4.45691172111137,2.45916716260374,6.42755886125572,FALSE,0.999974811161638
"dYdX199",199,"dYdX",4.21058587954265,2.43780938195967,5.96080977532755,FALSE,1.00000457483901
"dYdX200",200,"dYdX",4.08532413348349,2.42372142791409,5.74841402688325,FALSE,1.00003644157671
"dYdX201",201,"dYdX",3.97061156385374,2.35832076822806,5.57705117397485,FALSE,1.00005566020435
"dYdX202",202,"dYdX",3.94135083561542,2.35006331989526,5.52695601409808,FALSE,1.00007387761453
"dYdX203",203,"dYdX",3.92013346978804,2.34235880373909,5.47380135906116,FALSE,1.00007345621635
"dYdX204",204,"dYdX",3.91169658957698,2.35267767589309,5.45605591719059,FALSE,1.00008652174181
"dYdX205",205,"dYdX",3.95145524609089,2.37167155517836,5.53080987209244,FALSE,1.00011446851485
"dYdX206",206,"dYdX",3.96054365245061,2.36910567574262,5.54118654427756,FALSE,1.00012084489083
"dYdX207",207,"dYdX",3.98734040996774,2.3798728153745,5.59395294244364,FALSE,1.00013192705456
"dYdX208",208,"dYdX",3.95311773584754,2.35890373371984,5.54331508012794,FALSE,1.00013530415498
"dYdX209",209,"dYdX",3.78256582576349,2.26719308693827,5.27345330829514,FALSE,1.00010532815749
"dYdX210",210,"dYdX",3.87090359433654,2.29418624887589,5.4404608563888,FALSE,1.00015604826092
"dYdX211",211,"dYdX",3.80516134114996,2.25173628244179,5.34846374527851,FALSE,1.00013092940405
"dYdX212",212,"dYdX",5.56427433203853,1.65074758461468,9.17548744624671,FALSE,0.99993368066424
"dYdX213",213,"dYdX",5.10484033632761,1.78710683471512,8.18523296582052,FALSE,0.999920855045992
"dYdX214",214,"dYdX",4.78702104629322,1.90955915242312,7.46966394914115,FALSE,0.999923416440545
"dYdX215",215,"dYdX",4.50593403505498,2.00371395411731,6.87679587004819,FALSE,0.999931646416961
"dYdX216",216,"dYdX",4.2371527541133,2.07476262310371,6.33760872121385,FALSE,0.999946912605024
"dYdX217",217,"dYdX",4.01915784668339,2.06492747199687,5.93179710225679,FALSE,0.999972647183836
"dYdX218",218,"dYdX",3.93515669058879,2.08913665163004,5.75259678176077,FALSE,0.999994746462893
"dYdX219",219,"dYdX",3.85555481731072,2.09869466574875,5.58282573978606,FALSE,1.00000339032338
"dYdX220",220,"dYdX",3.85490036315384,2.11254024734782,5.57553727890227,FALSE,1.00003109906989
"dYdX221",221,"dYdX",3.82730403455895,2.12463623677356,5.51526199675971,FALSE,1.0000471372837
"dYdX222",222,"dYdX",3.83442959110851,2.13607146111394,5.51640240491758,FALSE,1.00006762871084
"dYdX223",223,"dYdX",3.83118276743536,2.14646840486891,5.51533082159502,FALSE,1.00007687527129
"dYdX224",224,"dYdX",3.91799768890637,2.16663689059407,5.67392786156327,FALSE,1.00010339689155
"dYdX225",225,"dYdX",3.94222282335556,2.17106853044445,5.71883314538128,FALSE,1.00010372013906
"dYdX226",226,"dYdX",3.98975237143319,2.16248474114086,5.831516082872,FALSE,1.00010958415756
"dYdX227",227,"dYdX",3.98095154581445,2.15136680292085,5.82751109598058,FALSE,1.0001045307791
"dYdX228",228,"dYdX",3.94028807078193,2.15145289391898,5.74735176810451,FALSE,1.00009443964535
"dYdX229",229,"dYdX",3.92370729796003,2.13328811316481,5.73916451295365,FALSE,1.00009603092028
"dYdX230",230,"dYdX",3.94409107486161,2.12232971161766,5.79961055801857,FALSE,1.00009568361919
"dYdX231",231,"dYdX",4.68546728033632,1.69190599530229,7.58452033494205,FALSE,0.999957039468119
"dYdX232",232,"dYdX",4.53401547559211,1.75138831029282,7.25009446989839,FALSE,0.999956394700068
"dYdX233",233,"dYdX",4.40880281486706,1.79418918177136,6.96564482845277,FALSE,0.999961432785677
"dYdX234",234,"dYdX",4.24414624318511,1.80941626226002,6.59678831167163,FALSE,0.999963423250843
"dYdX235",235,"dYdX",4.12927620317491,1.86651158887029,6.34943429006938,FALSE,0.999966352805545
"dYdX236",236,"dYdX",4.01377739505623,1.893913897765,6.10343133171848,FALSE,0.999969074068579
"dYdX237",237,"dYdX",3.89113469186519,1.89822142880833,5.83952903481626,FALSE,0.999968082538836
"dYdX238",238,"dYdX",3.73078162152699,1.87692160887039,5.57602656417956,FALSE,0.999969572396623
"dYdX239",239,"dYdX",3.61966835613711,1.81820088081673,5.39041583184157,FALSE,0.999980142179094
"dYdX240",240,"dYdX",3.51899884336664,1.77485737598734,5.22861328937134,FALSE,0.999978661107894
"dYdX241",241,"dYdX",3.48021040910397,1.77589706305773,5.15198181999797,FALSE,0.999977853254027
"dYdX242",242,"dYdX",3.37995968948879,1.70929801035393,4.99910710772512,FALSE,0.999984021270319
"dYdX243",243,"dYdX",3.30835685081181,1.64450587029857,4.90518861772862,FALSE,0.999991990303395
"dYdX244",244,"dYdX",3.22992402591294,1.58180725456192,4.82669129301452,FALSE,1.00000160859782
"dYdX245",245,"dYdX",3.18389136612525,1.53290599622993,4.7897118275335,FALSE,1.00002373396531
"dYdX246",246,"dYdX",3.17071880270624,1.52530808719626,4.77019535993629,FALSE,1.00001977487731
"dYdX247",247,"dYdX",3.15521745164944,1.51425743256183,4.75596512074114,FALSE,1.00003328517209
"dYdX248",248,"dYdX",3.13304436539117,1.49626117344887,4.72710837676521,FALSE,1.00003903506729
"dYdX249",249,"dYdX",3.11460073618174,1.47462388988493,4.7123513087443,FALSE,1.00003291215103
"dYdX250",250,"dYdX",3.86599350228764,1.60059092532647,6.08334572463789,FALSE,0.999962314415172
"dYdX251",251,"dYdX",3.688892685902,1.57961152356415,5.76049785953083,FALSE,0.999953404158941
"dYdX252",252,"dYdX",3.58798987209042,1.59390799852661,5.5466515974433,FALSE,0.999950887808299
"dYdX253",253,"dYdX",3.43006740870203,1.53865577266795,5.28262764881189,FALSE,0.99996017171621
"dYdX254",254,"dYdX",3.32945501649506,1.49930312388961,5.12338067984211,FALSE,0.999964835272918
"dYdX255",255,"dYdX",3.2149505324385,1.43564989073686,4.9522302287486,FALSE,0.999984170641353
"dYdX256",256,"dYdX",3.13096724777135,1.3539870308297,4.83164232078632,FALSE,1.00001269476121
"dYdX257",257,"dYdX",3.09071416913549,1.32275809023859,4.75880271815864,FALSE,1.00003636641851
"dYdX258",258,"dYdX",3.1262540728816,1.40614585533339,4.76295245667733,FALSE,1.00004859346992
"dYdX259",259,"dYdX",3.14166326458397,1.44827479381899,4.77237149000688,FALSE,1.00006334491577
