"","ID","param","mean","pc2.5","pc97.5","overlap0","gel"
"dYdX38",38,"dYdX",4.08479557137291,3.25707628487994,5.01965368301293,FALSE,0.999843341337587
"dYdX39",39,"dYdX",4.09011116162042,3.25872700601552,5.01951352653029,FALSE,0.999843133030091
"dYdX40",40,"dYdX",4.09074426923745,3.25810880160249,5.02165983397447,FALSE,0.999842820239128
"dYdX41",41,"dYdX",4.09542471919188,3.27017661161374,5.01670651132182,FALSE,0.999843236720928
"dYdX42",42,"dYdX",4.08895668141286,3.2746230273323,5.00529057940396,FALSE,0.999843487744434
"dYdX43",43,"dYdX",4.09656631954312,3.31099001512223,4.99009359660435,FALSE,0.999846910811953
"dYdX44",44,"dYdX",4.09947043428927,3.31525772052062,4.99141776585572,FALSE,0.99984649624262
"dYdX45",45,"dYdX",4.07404271065692,3.07704504411801,5.19454903699027,FALSE,0.999844280909321
"dYdX46",46,"dYdX",4.07271156713466,3.08019921912945,5.18216037927021,FALSE,0.999844170861292
"dYdX47",47,"dYdX",4.06919811228126,3.08439579838386,5.16625076853318,FALSE,0.999843933194349
"dYdX48",48,"dYdX",4.06762970813796,3.09724673462517,5.14036488691034,FALSE,0.999844618453365
"dYdX49",49,"dYdX",4.06818783346095,3.13780562690354,5.09450213979684,FALSE,0.999846267522914
"dYdX50",50,"dYdX",4.07369710326733,3.18180879425195,5.06365626132525,FALSE,0.999846959880792
"dYdX51",51,"dYdX",4.08119361458784,3.19885762475891,5.07136296718226,FALSE,0.999846548092234
"dYdX52",52,"dYdX",4.08671583739552,3.20569139975165,5.08950930982976,FALSE,0.999845274187768
"dYdX53",53,"dYdX",4.09300360582554,3.21840422684203,5.08685460288559,FALSE,0.999844540160129
"dYdX54",54,"dYdX",4.10155883606019,3.21373327968611,5.10036816783125,FALSE,0.999844091697087
"dYdX55",55,"dYdX",4.10419277378007,3.20982602521977,5.0989001358495,FALSE,0.999844264099623
"dYdX56",56,"dYdX",4.09862986029167,3.21273667432969,5.07929205728083,FALSE,0.999844178800088
"dYdX57",57,"dYdX",4.0966644274422,3.22689381366156,5.05916511333654,FALSE,0.999844978595727
"dYdX58",58,"dYdX",4.09442653173135,3.23760708961318,5.04126569597684,FALSE,0.999844952644198
"dYdX59",59,"dYdX",4.09066210270751,3.23704481757039,5.03773588233791,FALSE,0.999844455271323
"dYdX60",60,"dYdX",4.09187122006511,3.27876136324695,4.9918021523671,FALSE,0.99984764045398
"dYdX61",61,"dYdX",4.08784667402413,3.27775308181468,4.98303949986255,FALSE,0.999846719378731
"dYdX62",62,"dYdX",4.08717055010742,3.28950582075242,4.96903580971947,FALSE,0.999845994242301
"dYdX63",63,"dYdX",4.01674712433457,2.95892015648028,5.22880460689209,FALSE,0.999843502799753
"dYdX64",64,"dYdX",4.02975777136287,2.97626809880684,5.23166346321124,FALSE,0.999844403764755
"dYdX65",65,"dYdX",4.04023417954855,2.97224082240939,5.23702675532809,FALSE,0.99984470537935
"dYdX66",66,"dYdX",4.04782775460198,2.99935092916909,5.20817177753264,FALSE,0.999846074513475
"dYdX67",67,"dYdX",4.05031830886193,3.00831428564963,5.17354157202775,FALSE,0.999846285744453
"dYdX68",68,"dYdX",4.04078965239497,3.06488199277821,5.09532596883452,FALSE,0.999847045592274
