"","ID","param","mean","pc2.5","pc97.5","overlap0","gel"
"dYdX136",136,"dYdX",0.191938172270116,0.152047851905206,0.232615811743192,FALSE,1.00001378525032
"dYdX137",137,"dYdX",0.193263671574836,0.151412074823603,0.235583514893696,FALSE,1.00001512790021
"dYdX138",138,"dYdX",0.1972718883378,0.151083088985482,0.243854106573903,FALSE,1.00001311471412
"dYdX139",139,"dYdX",0.195979274281589,0.152013702627543,0.240482504768692,FALSE,1.00001393319903
"dYdX140",140,"dYdX",0.193332367572697,0.152937068753527,0.234397575416735,FALSE,1.00000471484898
"dYdX141",141,"dYdX",0.188637762599895,0.153137824029179,0.224711758471116,FALSE,1.00000996208512
"dYdX142",142,"dYdX",0.184402196966096,0.153193167655026,0.215776468665261,FALSE,1.00003305397293
"dYdX143",143,"dYdX",0.183017234649583,0.153101649001322,0.213618220615711,FALSE,1.00005717882779
"dYdX144",144,"dYdX",0.182977762904994,0.154314334185411,0.212361952066365,FALSE,1.00010835208026
"dYdX145",145,"dYdX",0.179506064135204,0.152859622952595,0.20658334181343,FALSE,1.00014070582159
"dYdX146",146,"dYdX",0.174491169728298,0.151325362704078,0.198071457902857,FALSE,1.0002002684052
"dYdX147",147,"dYdX",0.170051991203665,0.149455786289171,0.191352267154273,FALSE,1.00025340481514
"dYdX148",148,"dYdX",0.165873222780435,0.14642476621373,0.185965581766705,FALSE,1.00026335347204
"dYdX149",149,"dYdX",0.163809671718945,0.14460490710479,0.183528057442307,FALSE,1.00025227587283
"dYdX150",150,"dYdX",0.162445841731003,0.143256260873457,0.182125748720148,FALSE,1.00024116058692
"dYdX151",151,"dYdX",0.160585928008646,0.141191124911823,0.180307826983843,FALSE,1.00021867074331
"dYdX152",152,"dYdX",0.160047927549552,0.140743262832431,0.179671670578844,FALSE,1.00021815752477
"dYdX153",153,"dYdX",0.158615578139252,0.139196989026944,0.178122821872918,FALSE,1.00019590664784
"dYdX154",154,"dYdX",0.156931679764613,0.137421022601854,0.176671776595836,FALSE,1.00016268297087
"dYdX155",155,"dYdX",0.1936323329715,0.157511991613415,0.230499714601663,FALSE,1.00001413588353
"dYdX156",156,"dYdX",0.198294313712669,0.157567551093622,0.239638569815147,FALSE,1.00001362379591
"dYdX157",157,"dYdX",0.201582591143107,0.156647999270446,0.247136147531292,FALSE,1.00001431430921
"dYdX158",158,"dYdX",0.201341723476093,0.15649058167418,0.247092678301737,FALSE,1.00002133796049
"dYdX159",159,"dYdX",0.195580819802733,0.156363138196933,0.235250130036806,FALSE,1.0000426815477
"dYdX160",160,"dYdX",0.186056428187841,0.155681544108492,0.216691463158485,FALSE,1.00008517079784
"dYdX161",161,"dYdX",0.180192958756018,0.154275582606549,0.206254980526088,FALSE,1.0001257034891
"dYdX162",162,"dYdX",0.177177359697608,0.15294596026146,0.201472835143009,FALSE,1.00016220129664
"dYdX163",163,"dYdX",0.175812489027043,0.15115359904945,0.200697276758502,FALSE,1.00017555812861
"dYdX164",164,"dYdX",0.173526241268903,0.149650118293311,0.197903276036926,FALSE,1.00020158827296
"dYdX165",165,"dYdX",0.170699834949459,0.148059893051817,0.193831925898889,FALSE,1.0002296499079
"dYdX166",166,"dYdX",0.165208217531265,0.145363158777175,0.18600687949458,FALSE,1.00027237324244
"dYdX167",167,"dYdX",0.159730697582197,0.141651117093932,0.178084365617286,FALSE,1.00028734071079
"dYdX168",168,"dYdX",0.15636612991466,0.138415686557581,0.174439688871453,FALSE,1.00024798300862
"dYdX169",169,"dYdX",0.155726937123008,0.13759929478747,0.174114461664795,FALSE,1.00023282450179
"dYdX170",170,"dYdX",0.1544501377977,0.136500139539217,0.172833680105929,FALSE,1.00022264187633
"dYdX171",171,"dYdX",0.153089634901081,0.13522030726934,0.171279728548245,FALSE,1.00021517047312
"dYdX172",172,"dYdX",0.151714188115246,0.133939022253183,0.169667538489383,FALSE,1.00020511896395
"dYdX173",173,"dYdX",0.14975234480884,0.131901473315599,0.167594135090249,FALSE,1.00016610313766
"dYdX174",174,"dYdX",0.191448310643771,0.153265390511944,0.230204929621583,FALSE,1.00002937978295
"dYdX175",175,"dYdX",0.192240387414387,0.153206829419165,0.232118177953942,FALSE,1.00003408162644
"dYdX176",176,"dYdX",0.197778871119845,0.152497465987603,0.243615911964482,FALSE,1.00002946630472
"dYdX177",177,"dYdX",0.197866627956075,0.152374220979444,0.244024779603188,FALSE,1.00003577583703
"dYdX178",178,"dYdX",0.192691519782847,0.152101007407509,0.234086543117887,FALSE,1.00005605906751
"dYdX179",179,"dYdX",0.184263274829206,0.151773046256605,0.217503532402798,FALSE,1.00009598307577
"dYdX180",180,"dYdX",0.177397200335028,0.151140703406062,0.203624245738466,FALSE,1.00014592859964
"dYdX181",181,"dYdX",0.173798161132735,0.150046428219981,0.197745018863355,FALSE,1.00018207981851
"dYdX182",182,"dYdX",0.17118132281034,0.148935575508229,0.193435195420299,FALSE,1.00022041240943
"dYdX183",183,"dYdX",0.168889271370827,0.148042461955132,0.18987618419184,FALSE,1.00026364765986
"dYdX184",184,"dYdX",0.166767928307711,0.1465476639058,0.187113980759884,FALSE,1.0002913762428
"dYdX185",185,"dYdX",0.163967899889604,0.144850884876641,0.183412689868512,FALSE,1.00031946567633
"dYdX186",186,"dYdX",0.160845239330094,0.142276875734391,0.179905149538712,FALSE,1.00033008411956
"dYdX187",187,"dYdX",0.15907141597457,0.140142164359733,0.178286641914921,FALSE,1.00032073751526
"dYdX188",188,"dYdX",0.156094546805492,0.138002888044693,0.174144813560635,FALSE,1.0003395187588
"dYdX189",189,"dYdX",0.152358924477465,0.135573672084534,0.169175300859025,FALSE,1.00034001521377
"dYdX190",190,"dYdX",0.150510354562286,0.13378144317345,0.167291256404665,FALSE,1.00031489733325
"dYdX191",191,"dYdX",0.147469340646723,0.130956012102558,0.164024321951951,FALSE,1.0002576544995
"dYdX192",192,"dYdX",0.144193440330514,0.127038344714872,0.161458784019731,FALSE,1.0001321241047
"dYdX193",193,"dYdX",0.188363001379596,0.148711623355967,0.228733727194118,FALSE,1.00005027094918
"dYdX194",194,"dYdX",0.193738480281579,0.149187543770573,0.238753995292886,FALSE,1.00004219619079
"dYdX195",195,"dYdX",0.193984149758185,0.148847420728431,0.239434943323085,FALSE,1.00004852324182
"dYdX196",196,"dYdX",0.19413642730283,0.147799878193311,0.240831008071507,FALSE,1.00005323849117
"dYdX197",197,"dYdX",0.190807691083675,0.147730181628043,0.234473940564161,FALSE,1.00007128571272
"dYdX198",198,"dYdX",0.182783783556113,0.147432144016288,0.218423608342118,FALSE,1.00011409168274
"dYdX199",199,"dYdX",0.175959903510631,0.147183261525621,0.205241036561062,FALSE,1.00016779992176
"dYdX200",200,"dYdX",0.170742594111227,0.145946018184743,0.196109122588151,FALSE,1.0002165993992
"dYdX201",201,"dYdX",0.167917347603376,0.14469274499974,0.191519462870565,FALSE,1.00025982019317
"dYdX202",202,"dYdX",0.167078892941575,0.143519352571174,0.191249997939734,FALSE,1.00027936294033
"dYdX203",203,"dYdX",0.16468064940825,0.142113681156369,0.187638355612732,FALSE,1.0003169346299
"dYdX204",204,"dYdX",0.161375064672956,0.140524194856002,0.182564953194507,FALSE,1.00037123564115
"dYdX205",205,"dYdX",0.15833342300322,0.138558271937154,0.178512495526068,FALSE,1.00040205502406
"dYdX206",206,"dYdX",0.15457124957813,0.13648908962279,0.173041710663479,FALSE,1.00043700706526
"dYdX207",207,"dYdX",0.151034610500511,0.134088914601921,0.168039552346657,FALSE,1.00045255099633
"dYdX208",208,"dYdX",0.148560064750852,0.132303241711967,0.164700727177646,FALSE,1.00044829637998
"dYdX209",209,"dYdX",0.145696180409282,0.129811172421084,0.1615997720712,FALSE,1.000360762537
"dYdX210",210,"dYdX",0.144513883265733,0.12871153493181,0.160539177365602,FALSE,1.00035997084077
"dYdX211",211,"dYdX",0.142659793729592,0.126607158143652,0.15872445374287,FALSE,1.00029147266157
"dYdX212",212,"dYdX",0.184516894363428,0.145383952515892,0.224513477069697,FALSE,1.00008768319857
"dYdX213",213,"dYdX",0.189928317907584,0.145494407920399,0.235061390274534,FALSE,1.00007431384818
"dYdX214",214,"dYdX",0.189850236566336,0.144954406249139,0.23512153092099,FALSE,1.00008042605909
"dYdX215",215,"dYdX",0.191108938926846,0.144939190311233,0.237822426749822,FALSE,1.00008267360219
"dYdX216",216,"dYdX",0.185937856777219,0.144694073970738,0.227786704661729,FALSE,1.00011356230261
"dYdX217",217,"dYdX",0.179726685617101,0.143436747002324,0.216284624858253,FALSE,1.00015472058647
"dYdX218",218,"dYdX",0.1734870184581,0.142113926061767,0.205515949210554,FALSE,1.00020833659556
"dYdX219",219,"dYdX",0.169047871254114,0.14110448729794,0.197616367419288,FALSE,1.00026627153904
"dYdX220",220,"dYdX",0.16458022707055,0.139673269894585,0.190045489317608,FALSE,1.00033309604367
"dYdX221",221,"dYdX",0.160310658527248,0.138243248398442,0.182676065065754,FALSE,1.00040646644436
"dYdX222",222,"dYdX",0.155413048525698,0.136118165665226,0.174735779757679,FALSE,1.00048024875367
"dYdX223",223,"dYdX",0.151666091570404,0.134080098620946,0.16901326548684,FALSE,1.00050491802642
"dYdX224",224,"dYdX",0.149790317300131,0.132515116714897,0.166854396205485,FALSE,1.00051269290048
"dYdX225",225,"dYdX",0.148542994026241,0.131509601468663,0.165244582513916,FALSE,1.00051404239607
"dYdX226",226,"dYdX",0.147323948676776,0.130372605312374,0.163936563785382,FALSE,1.00050875058809
"dYdX227",227,"dYdX",0.146121859917992,0.1293485641773,0.162435178606817,FALSE,1.0004871467575
"dYdX228",228,"dYdX",0.144703911686656,0.12792467789483,0.16138748025612,FALSE,1.00041157809603
"dYdX229",229,"dYdX",0.144052966075475,0.127127625586285,0.160904861212762,FALSE,1.00037346008766
"dYdX230",230,"dYdX",0.143237654367528,0.126064708213669,0.160249634047064,FALSE,1.00033179144265
"dYdX231",231,"dYdX",0.174407050222172,0.140640721788183,0.208566350774842,FALSE,1.00017228462626
"dYdX232",232,"dYdX",0.174828701243293,0.140805709945218,0.209280568646151,FALSE,1.0001734461836
"dYdX233",233,"dYdX",0.172314897969995,0.140241367049506,0.204659120734426,FALSE,1.00019246906447
"dYdX234",234,"dYdX",0.170079259658075,0.140164983492186,0.200668200707331,FALSE,1.00021191826281
"dYdX235",235,"dYdX",0.167447845874437,0.139767299002731,0.195800844889626,FALSE,1.00023558630563
"dYdX236",236,"dYdX",0.165440363947776,0.1395802726952,0.1918006045907,FALSE,1.00026245758103
"dYdX237",237,"dYdX",0.163211081133416,0.138593357523329,0.188041688090443,FALSE,1.00028071217708
"dYdX238",238,"dYdX",0.161426062186887,0.138017497643826,0.184955948305032,FALSE,1.00029998389999
"dYdX239",239,"dYdX",0.159756279782711,0.137397128861731,0.182116499475721,FALSE,1.00033362724708
"dYdX240",240,"dYdX",0.158470150634144,0.136901309957808,0.179900354998996,FALSE,1.00036665925992
"dYdX241",241,"dYdX",0.15691576629469,0.136360076450161,0.177164673565985,FALSE,1.00039604533632
"dYdX242",242,"dYdX",0.155012863097769,0.135109802795174,0.174619958553462,FALSE,1.00040248419375
"dYdX243",243,"dYdX",0.151921410302736,0.132648407324608,0.170913144366351,FALSE,1.00036060599257
"dYdX244",244,"dYdX",0.148668413914395,0.129445009077344,0.167444650293757,FALSE,1.00028495161745
"dYdX245",245,"dYdX",0.146979979516579,0.128034593639399,0.165513689565848,FALSE,1.00029509538703
"dYdX246",246,"dYdX",0.145969634997714,0.126895383595572,0.164657252604167,FALSE,1.00027436304672
"dYdX247",247,"dYdX",0.144468411841238,0.125567335681677,0.163047596443885,FALSE,1.00027820067426
"dYdX248",248,"dYdX",0.14334820113744,0.124416416940656,0.16201131339504,FALSE,1.00026934215064
"dYdX249",249,"dYdX",0.141207287358161,0.121293311854124,0.160736987684565,FALSE,1.00017846205531
"dYdX250",250,"dYdX",0.16331568061383,0.135546576443396,0.190786324530477,FALSE,1.00017107635103
"dYdX251",251,"dYdX",0.16605208540177,0.138004416222088,0.194231327199038,FALSE,1.00021128474446
"dYdX252",252,"dYdX",0.168020819260775,0.139317690337235,0.197223172399899,FALSE,1.00023411858881
"dYdX253",253,"dYdX",0.167954702892272,0.139856676604737,0.196788744596212,FALSE,1.00025599425908
"dYdX254",254,"dYdX",0.162582199799809,0.137584058760709,0.187650002695665,FALSE,1.00029464542735
"dYdX255",255,"dYdX",0.158721769994778,0.135763754977768,0.181562613270824,FALSE,1.00032320771709
"dYdX256",256,"dYdX",0.15647220366501,0.134979075121806,0.177609995411125,FALSE,1.00037120073129
"dYdX257",257,"dYdX",0.155990482495748,0.134989218002333,0.176855508907105,FALSE,1.00043824407374
