"","var","ID1","ID2","mean","median","pc2.5","pc97.5","overlap0","gel","DOY","TIMESTAMP"
"97","dYdX",69,1,0.0503035950525082,0.0644709978978981,-0.051807267256861,0.109050529053964,TRUE,2.08565688449739,207,2018-07-26 11:00:00
"98","dYdX",70,1,0.0500728516751269,0.0615079721922752,-0.0539535227736193,0.11186553813129,TRUE,2.14342127198541,207,2018-07-26 12:00:00
"99","dYdX",71,1,0.0623140627528495,0.0722597525176925,-0.0445107985764683,0.127723390638257,TRUE,2.16211115546198,207,2018-07-26 13:00:00
"100","dYdX",72,1,0.10762212982639,0.107115436452121,-0.0419865377603638,0.239590310923818,TRUE,3.39750180125011,207,2018-07-26 14:00:00
"101","dYdX",73,1,0.12510001194661,0.120929109621621,-0.043660848677746,0.280984241044641,TRUE,3.6592883407008,207,2018-07-26 15:00:00
"102","dYdX",74,1,0.0907089078598094,0.111718031359227,-0.0428075349563535,0.162071598651517,TRUE,2.36253268517956,208,2018-07-27 09:00:00
"103","dYdX",75,1,0.0839971134657816,0.101310310364339,-0.0428290260963307,0.161521545708381,TRUE,2.58873960016948,208,2018-07-27 10:00:00
"104","dYdX",76,1,0.0725809481530798,0.0832381935257437,-0.0502411055556935,0.162494557432273,TRUE,2.95641081351422,208,2018-07-27 11:00:00
"105","dYdX",77,1,0.0669830851976123,0.075102490749148,-0.0562474195197456,0.156341931724077,TRUE,2.88954826533669,208,2018-07-27 12:00:00
"106","dYdX",78,1,0.0717453446836945,0.0772931882945609,-0.0492684116497036,0.168901909437178,TRUE,3.15782037291779,208,2018-07-27 13:00:00
"107","dYdX",79,1,0.103550032990677,0.100540646431619,-0.0440414957701713,0.241937160957537,TRUE,3.90443024185081,208,2018-07-27 14:00:00
"108","dYdX",80,1,0.121385203464651,0.112265210670816,-0.0479090107023745,0.288918396448101,TRUE,4.19852281894375,208,2018-07-27 15:00:00
"109","dYdX",81,1,0.058972052940423,0.072028142763005,-0.0458098832641259,0.13206497585639,TRUE,1.99743339881941,209,2018-07-28 09:00:00
"110","dYdX",82,1,0.0524779031332178,0.0662717632109434,-0.0492314741928905,0.118117530834036,TRUE,1.9838391769888,209,2018-07-28 10:00:00
"111","dYdX",83,1,0.0448897818328486,0.0574046874986772,-0.0646156609529284,0.108836752706524,TRUE,1.96818103698486,209,2018-07-28 11:00:00
"112","dYdX",84,1,0.0447684204940594,0.0554182183232093,-0.0648383788241166,0.105170064134827,TRUE,1.88269740728751,209,2018-07-28 12:00:00
